Year	Model	Data	Forcing
1870.000000000	-0.133163527	-4.800000E-01	-7.216311E-02
1870.083333000	-0.234501609	-8.833333E-01	0.000000E+00
1870.166667000	-0.203117835	-1.056667E+00	0.000000E+00
1870.250000000	0.024951231	-1.030000E+00	-1.343066E-02
1870.333333000	0.297566917	-1.063333E+00	-8.403355E-03
1870.416667000	0.433580730	-1.056667E+00	-3.376058E-03
1870.500000000	0.053633517	-9.833333E-01	1.651233E-03
1870.583333000	-0.932108514	-7.600000E-01	-6.350605E-01
1870.666667000	-1.293761368	-6.033333E-01	-6.300325E-01
1870.750000000	-1.227623104	-5.233333E-01	-6.250045E-01
1870.833333000	-1.045218326	-6.000000E-01	-6.199766E-01
1870.916667000	-0.865402583	-6.133333E-01	-6.149486E-01
1871.000000000	-0.817749756	-5.433333E-01	-6.099206E-01
1871.083333000	-0.889618288	-4.666667E-01	-9.567891E-01
1871.166667000	-0.795212028	-4.166667E-01	-9.517608E-01
1871.250000000	-0.620770190	-5.133333E-01	-9.467325E-01
1871.333333000	-0.471377925	-6.033333E-01	-9.417041E-01
1871.416667000	-0.388904338	-7.600000E-01	-9.366758E-01
1871.500000000	-0.358794364	-7.100000E-01	-9.316475E-01
1871.583333000	-0.285954367	-6.233333E-01	-1.233302E+00
1871.666667000	-0.313040227	-4.766667E-01	-1.228274E+00
1871.750000000	-0.409596843	-4.666667E-01	-1.223245E+00
1871.833333000	-0.504707114	-5.566667E-01	-1.218216E+00
1871.916667000	-0.535513769	-6.666667E-01	-1.213188E+00
1872.000000000	-0.485481601	-6.633333E-01	-1.208159E+00
1872.083333000	-0.481652064	-5.533333E-01	-8.216565E-01
1872.166667000	-0.457989854	-5.266667E-01	-8.166283E-01
1872.250000000	-0.409265501	-5.600000E-01	-8.116001E-01
1872.333333000	-0.322689031	-6.933333E-01	-8.065719E-01
1872.416667000	-0.163644609	-7.166667E-01	-8.015437E-01
1872.500000000	0.021670847	-8.900000E-01	-7.965156E-01
1872.583333000	-0.002322846	-1.010000E+00	-4.784249E-01
1872.666667000	-0.183688738	-1.060000E+00	-4.733971E-01
1872.750000000	-0.341383092	-9.300000E-01	-4.683692E-01
1872.833333000	-0.393693899	-8.233333E-01	-4.633414E-01
1872.916667000	-0.308795507	-7.800000E-01	-4.583136E-01
1873.000000000	-0.173527136	-8.200000E-01	-4.532859E-01
1873.083333000	-0.350634935	-9.066667E-01	3.221320E-01
1873.166667000	-0.652742174	-8.900000E-01	3.171038E-01
1873.250000000	-0.969678930	-7.833333E-01	3.120757E-01
1873.333333000	-1.251334368	-6.733333E-01	3.070475E-01
1873.416667000	-1.419903812	-6.700000E-01	3.020193E-01
1873.500000000	-1.332648420	-6.966667E-01	2.969912E-01
1873.583333000	-0.954624528	-6.500000E-01	3.956450E-01
1873.666667000	-0.745652293	-6.766667E-01	3.906168E-01
1873.750000000	-0.593321256	-7.033333E-01	3.855885E-01
1873.833333000	-0.413616580	-6.533333E-01	3.805603E-01
1873.916667000	-0.269803545	-5.933333E-01	3.755320E-01
1874.000000000	-0.323700926	-5.866667E-01	3.705038E-01
1874.083333000	-0.654347266	-7.533333E-01	2.009212E-01
1874.166667000	-0.841465912	-7.633333E-01	1.958931E-01
1874.250000000	-0.842789567	-7.400000E-01	1.908651E-01
1874.333333000	-0.716229166	-6.366667E-01	1.858371E-01
1874.416667000	-0.549593101	-7.000000E-01	1.808090E-01
1874.500000000	-0.413366041	-7.900000E-01	1.757810E-01
1874.583333000	-0.174346983	-9.733333E-01	-7.573676E-01
1874.666667000	-0.145820731	-1.120000E+00	-7.523395E-01
1874.750000000	-0.218946510	-1.233333E+00	-7.473114E-01
1874.833333000	-0.316194081	-1.146667E+00	-7.422833E-01
1874.916667000	-0.472999370	-9.400000E-01	-7.372552E-01
1875.000000000	-0.615040002	-6.700000E-01	-7.322271E-01
1875.083333000	-0.433309779	-5.800000E-01	-1.320029E+00
1875.166667000	-0.242435205	-6.933333E-01	-1.315000E+00
1875.250000000	-0.055463589	-9.233333E-01	-1.309972E+00
1875.333333000	0.150352653	-1.043333E+00	-1.304943E+00
1875.416667000	0.278139954	-1.106667E+00	-1.299914E+00
1875.500000000	0.043546609	-1.116667E+00	-1.294886E+00
1875.583333000	-0.648425103	-1.166667E+00	-1.763754E+00
1875.666667000	-0.968320994	-1.083333E+00	-1.758725E+00
1875.750000000	-1.064269972	-9.266667E-01	-1.753695E+00
1875.833333000	-1.123401330	-8.066667E-01	-1.748666E+00
1875.916667000	-1.119586414	-8.333333E-01	-1.743637E+00
1876.000000000	-0.895912614	-9.300000E-01	-1.738608E+00
1876.083333000	-0.454336447	-9.066667E-01	-1.351378E+00
1876.166667000	-0.310800836	-8.600000E-01	-1.346349E+00
1876.250000000	-0.328441698	-7.800000E-01	-1.341320E+00
1876.333333000	-0.376259069	-7.233333E-01	-1.336291E+00
1876.416667000	-0.416659740	-6.533333E-01	-1.331263E+00
1876.500000000	-0.406817602	-5.733333E-01	-1.326234E+00
1876.583333000	-0.399659351	-5.066667E-01	-9.094346E-01
1876.666667000	-0.386526851	-3.766667E-01	-9.044063E-01
1876.750000000	-0.333391702	-2.933333E-01	-8.993781E-01
1876.833333000	-0.249297047	-2.000000E-01	-8.943498E-01
1876.916667000	-0.125407014	-1.433333E-01	-8.893215E-01
1877.000000000	0.021405219	8.666667E-02	-8.842933E-01
1877.083333000	-0.009351200	2.066667E-01	2.507869E-02
1877.166667000	0.058856253	2.866667E-01	2.005084E-02
1877.250000000	0.164273342	2.033333E-01	1.502299E-02
1877.333333000	0.203482970	2.766667E-01	9.995152E-03
1877.416667000	0.170835913	4.066667E-01	4.967317E-03
1877.500000000	0.192157333	5.166667E-01	-6.051192E-05
1877.583333000	0.385972649	5.600000E-01	2.277810E-01
1877.666667000	0.476391269	6.500000E-01	2.227530E-01
1877.750000000	0.447781169	7.700000E-01	2.177249E-01
1877.833333000	0.326732647	9.566667E-01	2.126968E-01
1877.916667000	0.132078070	1.040000E+00	2.076688E-01
1878.000000000	0.000226871	1.130000E+00	2.026407E-01
1878.083333000	0.111610048	9.800000E-01	1.702677E-01
1878.166667000	0.136322109	8.000000E-01	1.652397E-01
1878.250000000	0.070789207	5.300000E-01	1.602117E-01
1878.333333000	-0.005570894	5.100000E-01	1.551837E-01
1878.416667000	-0.106680447	3.300000E-01	1.501557E-01
1878.500000000	-0.296361935	1.066667E-01	1.451277E-01
1878.583333000	-0.431347791	-2.766667E-01	-7.087643E-01
1878.666667000	-0.484780718	-4.700000E-01	-7.037363E-01
1878.750000000	-0.491950613	-5.300000E-01	-6.987082E-01
1878.833333000	-0.452914370	-5.133333E-01	-6.936802E-01
1878.916667000	-0.396278899	-4.000000E-01	-6.886521E-01
1879.000000000	-0.381494359	-2.700000E-01	-6.836241E-01
1879.083333000	-0.356407000	-1.500000E-01	-1.213501E+00
1879.166667000	-0.378343409	-1.666667E-01	-1.208473E+00
1879.250000000	-0.393560201	-3.666667E-01	-1.203444E+00
1879.333333000	-0.352113790	-6.700000E-01	-1.198416E+00
1879.416667000	-0.291217171	-9.066667E-01	-1.193387E+00
1879.500000000	-0.411358286	-9.633333E-01	-1.188358E+00
1879.583333000	-0.797492018	-9.100000E-01	-1.634187E+00
1879.666667000	-0.920473424	-9.000000E-01	-1.629158E+00
1879.750000000	-0.854558607	-9.966667E-01	-1.624129E+00
1879.833333000	-0.701440114	-9.966667E-01	-1.619100E+00
1879.916667000	-0.464336156	-8.533333E-01	-1.614070E+00
1880.000000000	-0.202467710	-5.833333E-01	-1.609041E+00
1880.083333000	-0.117884420	-4.400000E-01	-1.334922E+00
1880.166667000	-0.155958249	-3.933333E-01	-1.329893E+00
1880.250000000	-0.221625581	-4.800000E-01	-1.324865E+00
1880.333333000	-0.256466226	-5.800000E-01	-1.319836E+00
1880.416667000	-0.225496132	-6.566667E-01	-1.314807E+00
1880.500000000	-0.220212631	-6.633333E-01	-1.309778E+00
1880.583333000	-0.447273213	-6.133333E-01	-1.052214E+00
1880.666667000	-0.549468053	-4.933333E-01	-1.047185E+00
1880.750000000	-0.508735173	-2.966667E-01	-1.042157E+00
1880.833333000	-0.365980034	-9.000000E-02	-1.037128E+00
1880.916667000	-0.117194442	3.000000E-02	-1.032100E+00
1881.000000000	0.134084450	8.666667E-02	-1.027071E+00
1881.083333000	0.082697367	1.466667E-01	-4.646464E-01
1881.166667000	-0.013997132	2.600000E-01	-4.596186E-01
1881.250000000	-0.081721777	2.966667E-01	-4.545908E-01
1881.333333000	-0.109881088	2.433333E-01	-4.495630E-01
1881.416667000	-0.070133308	0.000000E+00	-4.445352E-01
1881.500000000	0.060998017	-1.433333E-01	-4.395075E-01
1881.583333000	0.193921136	-2.866667E-01	-4.105495E-01
1881.666667000	0.026528047	-3.033333E-01	-4.055218E-01
1881.750000000	-0.259126523	-3.966667E-01	-4.004940E-01
1881.833333000	-0.498104030	-3.833333E-01	-3.954663E-01
1881.916667000	-0.612132335	-3.733333E-01	-3.904386E-01
1882.000000000	-0.406423829	-3.566667E-01	-3.854109E-01
1882.083333000	0.240870805	-3.733333E-01	-4.118915E-01
1882.166667000	0.470120740	-2.333333E-01	-4.068637E-01
1882.250000000	0.380697681	-7.666667E-02	-4.018360E-01
1882.333333000	0.173759401	-1.000000E-02	-3.968083E-01
1882.416667000	-0.107283231	-1.466667E-01	-3.917806E-01
1882.500000000	-0.433739965	-2.100000E-01	-3.867528E-01
1882.583333000	-0.586528299	-3.566667E-01	-9.372956E-01
1882.666667000	-0.459519688	-4.300000E-01	-9.322673E-01
1882.750000000	-0.252099562	-6.566667E-01	-9.272389E-01
1882.833333000	-0.088589098	-6.933333E-01	-9.222106E-01
1882.916667000	-0.019956786	-5.933333E-01	-9.171823E-01
1883.000000000	-0.089839267	-3.700000E-01	-9.121541E-01
1883.083333000	-0.241448752	-2.100000E-01	-1.116126E+00
1883.166667000	-0.276094568	-2.000000E-01	-1.111098E+00
1883.250000000	-0.216954706	-2.800000E-01	-1.106069E+00
1883.333333000	-0.131710242	-3.300000E-01	-1.101041E+00
1883.416667000	-0.056715016	-3.400000E-01	-1.096012E+00
1883.500000000	0.091879528	-3.366667E-01	-1.090984E+00
1883.583333000	0.421288932	-3.333333E-01	-1.150638E+00
1883.666667000	0.456855164	-3.066667E-01	-1.145610E+00
1883.750000000	0.287349651	-2.166667E-01	-1.140581E+00
1883.833333000	0.056223940	-1.400000E-01	-1.135553E+00
1883.916667000	-0.131135357	-9.666667E-02	-1.130524E+00
1884.000000000	-0.032794006	-6.666667E-03	-1.125496E+00
1884.083333000	0.411006399	8.666667E-02	-7.761005E-01
1884.166667000	0.406392862	1.766667E-01	-7.710724E-01
1884.250000000	0.146230296	3.000000E-01	-7.660442E-01
1884.333333000	-0.125966519	1.833333E-01	-7.610161E-01
1884.416667000	-0.325768092	1.300000E-01	-7.559880E-01
1884.500000000	-0.335792647	-4.666667E-02	-7.509599E-01
1884.583333000	-0.094130341	6.666667E-03	-5.390607E-01
1884.666667000	0.081605189	-4.666667E-02	-5.340328E-01
1884.750000000	0.177569020	-1.066667E-01	-5.290049E-01
1884.833333000	0.225311445	-1.066667E-01	-5.239771E-01
1884.916667000	0.217280777	-1.466667E-01	-5.189492E-01
1885.000000000	0.066885122	-6.333333E-02	-5.139213E-01
1885.083333000	-0.295511900	0.000000E+00	-4.760867E-01
1885.166667000	-0.442444570	6.333333E-02	-4.710589E-01
1885.250000000	-0.472283494	1.900000E-01	-4.660311E-01
1885.333333000	-0.489545139	1.666667E-01	-4.610033E-01
1885.416667000	-0.486289962	1.533333E-01	-4.559755E-01
1885.500000000	-0.322144083	5.000000E-02	-4.509477E-01
1885.583333000	0.123141386	9.666667E-02	-7.755923E-01
1885.666667000	0.123822462	2.733333E-01	-7.705641E-01
1885.750000000	-0.094538206	3.600000E-01	-7.655360E-01
1885.833333000	-0.301326146	4.400000E-01	-7.605079E-01
1885.916667000	-0.458339338	3.566667E-01	-7.554797E-01
1886.000000000	-0.437585968	2.833333E-01	-7.504516E-01
1886.083333000	-0.040280678	2.466667E-01	-1.020457E+00
1886.166667000	0.138474488	1.900000E-01	-1.015429E+00
1886.250000000	0.126081885	-3.666667E-02	-1.010400E+00
1886.333333000	0.015497761	-3.900000E-01	-1.005372E+00
1886.416667000	-0.192348765	-7.133333E-01	-1.000344E+00
1886.500000000	-0.417838094	-8.766667E-01	-9.953152E-01
1886.583333000	-0.468836049	-1.000000E+00	-1.327466E+00
1886.666667000	-0.596507034	-1.006667E+00	-1.322437E+00
1886.750000000	-0.722533418	-1.030000E+00	-1.317408E+00
1886.833333000	-0.746557434	-1.083333E+00	-1.312379E+00
1886.916667000	-0.654219392	-1.003333E+00	-1.307351E+00
1887.000000000	-0.509069170	-7.766667E-01	-1.302322E+00
1887.083333000	-0.439171040	-5.966667E-01	-1.228937E+00
1887.166667000	-0.402394961	-6.666667E-01	-1.223908E+00
1887.250000000	-0.393346245	-8.666667E-01	-1.218880E+00
1887.333333000	-0.400742346	-8.333333E-01	-1.213851E+00
1887.416667000	-0.369410866	-7.066667E-01	-1.208822E+00
1887.500000000	-0.223953751	-5.666667E-01	-1.203794E+00
1887.583333000	-0.059368133	-5.466667E-01	-8.385284E-01
1887.666667000	-0.105727251	-4.800000E-01	-8.335002E-01
1887.750000000	-0.266494370	-3.366667E-01	-8.284720E-01
1887.833333000	-0.428228027	-2.166667E-01	-8.234438E-01
1887.916667000	-0.496607963	-1.833333E-01	-8.184156E-01
1888.000000000	-0.358615192	-2.333333E-02	-8.133874E-01
1888.083333000	-0.081047964	1.466667E-01	-3.160010E-01
1888.166667000	0.096749268	3.166667E-01	-3.109733E-01
1888.250000000	0.177530240	2.433333E-01	-3.059457E-01
1888.333333000	0.186712140	1.533333E-01	-3.009181E-01
1888.416667000	0.147644161	1.033333E-01	-2.958904E-01
1888.500000000	0.099729522	1.500000E-01	-2.908628E-01
1888.583333000	0.057274835	4.000000E-02	-1.740510E-02
1888.666667000	0.154044583	2.566667E-01	-1.237780E-02
1888.750000000	0.315905174	5.666667E-01	-7.350496E-03
1888.833333000	0.444333244	9.233333E-01	-2.323200E-03
1888.916667000	0.472431513	9.433333E-01	2.704090E-03
1889.000000000	0.411376547	7.933333E-01	-2.323737E-03
1889.083333000	0.393167768	6.700000E-01	-3.585100E-01
1889.166667000	0.348069060	4.400000E-01	-3.534823E-01
1889.250000000	0.235238592	2.300000E-01	-3.484546E-01
1889.333333000	0.083610526	-4.333333E-02	-3.434270E-01
1889.416667000	-0.109932343	-2.966667E-01	-3.383993E-01
1889.500000000	-0.430140787	-5.666667E-01	-3.333716E-01
1889.583333000	-0.794413540	-7.133333E-01	-9.903387E-01
1889.666667000	-0.935288308	-9.166667E-01	-9.853103E-01
1889.750000000	-0.918167576	-1.050000E+00	-9.802820E-01
1889.833333000	-0.838987358	-1.156667E+00	-9.752536E-01
1889.916667000	-0.771398192	-1.393333E+00	-9.702252E-01
1890.000000000	-0.725164692	-1.566667E+00	-9.651969E-01
1890.083333000	-0.577858676	-1.476667E+00	-1.508964E+00
1890.166667000	-0.613681310	-1.093333E+00	-1.503935E+00
1890.250000000	-0.673204078	-8.100000E-01	-1.498906E+00
1890.333333000	-0.640653888	-8.633333E-01	-1.493877E+00
1890.416667000	-0.559832742	-9.600000E-01	-1.488848E+00
1890.500000000	-0.645716430	-1.220000E+00	-1.483819E+00
1890.583333000	-1.045215528	-1.376667E+00	-1.740892E+00
1890.666667000	-1.213315440	-1.436667E+00	-1.735863E+00
1890.750000000	-1.159098849	-1.300000E+00	-1.730833E+00
1890.833333000	-0.990847888	-1.033333E+00	-1.725804E+00
1890.916667000	-0.745489679	-7.700000E-01	-1.720775E+00
1891.000000000	-0.444338695	-4.333333E-01	-1.715746E+00
1891.083333000	-0.210104904	-2.233333E-01	-1.441092E+00
1891.166667000	-0.183124792	-8.333333E-02	-1.436063E+00
1891.250000000	-0.208593691	-6.666667E-02	-1.431034E+00
1891.333333000	-0.185239867	-9.333333E-02	-1.426005E+00
1891.416667000	-0.078360924	-2.000000E-01	-1.420976E+00
1891.500000000	0.036674519	-2.766667E-01	-1.415947E+00
1891.583333000	-0.117145068	-3.333333E-01	-7.525059E-01
1891.666667000	-0.249401481	-2.633333E-01	-7.474778E-01
1891.750000000	-0.329025812	-1.800000E-01	-7.424497E-01
1891.833333000	-0.413515266	-9.000000E-02	-7.374216E-01
1891.916667000	-0.476866419	-2.066667E-01	-7.323935E-01
1892.000000000	-0.384415971	-2.900000E-01	-7.273654E-01
1892.083333000	-0.181729442	-4.533333E-01	1.924446E-02
1892.166667000	-0.171071997	-5.300000E-01	1.421662E-02
1892.250000000	-0.265884996	-6.000000E-01	9.188779E-03
1892.333333000	-0.347487169	-6.166667E-01	4.160945E-03
1892.416667000	-0.359159959	-6.233333E-01	-8.668834E-04
1892.500000000	-0.354107401	-7.500000E-01	4.160405E-03
1892.583333000	-0.523555472	-9.566667E-01	3.849537E-01
1892.666667000	-0.629972770	-1.190000E+00	3.799255E-01
1892.750000000	-0.674137061	-1.363333E+00	3.748972E-01
1892.833333000	-0.681430006	-1.210000E+00	3.698690E-01
1892.916667000	-0.648336782	-9.233333E-01	3.648408E-01
1893.000000000	-0.499984491	-6.333333E-01	3.598125E-01
1893.083333000	-0.150388727	-6.366667E-01	-1.264374E-01
1893.166667000	-0.215167344	-8.200000E-01	-1.214100E-01
1893.250000000	-0.433721122	-1.050000E+00	-1.163826E-01
1893.333333000	-0.566141890	-1.243333E+00	-1.113551E-01
1893.416667000	-0.631729019	-1.426667E+00	-1.063277E-01
1893.500000000	-0.796328767	-1.573333E+00	-1.013003E-01
1893.583333000	-1.013045166	-1.653333E+00	-9.804338E-01
1893.666667000	-1.024433966	-1.593333E+00	-9.754054E-01
1893.750000000	-0.897802788	-1.493333E+00	-9.703770E-01
1893.833333000	-0.737638967	-1.326667E+00	-9.653487E-01
1893.916667000	-0.655248600	-1.216667E+00	-9.603203E-01
1894.000000000	-0.822744892	-1.176667E+00	-9.552920E-01
1894.083333000	-1.160381192	-1.176667E+00	-1.734946E+00
1894.166667000	-1.280084776	-1.116667E+00	-1.729917E+00
1894.250000000	-1.212832975	-1.033333E+00	-1.724887E+00
1894.333333000	-1.025056877	-9.933333E-01	-1.719858E+00
1894.416667000	-0.770513470	-9.800000E-01	-1.714829E+00
1894.500000000	-0.569875920	-9.300000E-01	-1.709800E+00
1894.583333000	-0.510076670	-1.030000E+00	-2.076274E+00
1894.666667000	-0.566666365	-1.033333E+00	-2.071244E+00
1894.750000000	-0.631309043	-1.080000E+00	-2.066214E+00
1894.833333000	-0.640241500	-8.533333E-01	-2.061185E+00
1894.916667000	-0.550338082	-7.900000E-01	-2.056155E+00
1895.000000000	-0.316106327	-6.166667E-01	-2.051126E+00
1895.083333000	-0.048016010	-5.766667E-01	-1.793635E+00
1895.166667000	-0.037373764	-4.600000E-01	-1.788605E+00
1895.250000000	-0.146657966	-4.466667E-01	-1.783576E+00
1895.333333000	-0.281096502	-4.766667E-01	-1.778547E+00
1895.416667000	-0.392244685	-5.100000E-01	-1.773518E+00
1895.500000000	-0.369640876	-3.700000E-01	-1.768488E+00
1895.583333000	-0.264110404	-2.133333E-01	-1.095714E+00
1895.666667000	-0.285769019	-1.166667E-01	-1.090686E+00
1895.750000000	-0.344485726	-1.300000E-01	-1.085657E+00
1895.833333000	-0.346318045	-9.333333E-02	-1.080629E+00
1895.916667000	-0.228182055	-6.666667E-02	-1.075600E+00
1896.000000000	0.003521210	-1.033333E-01	-1.070572E+00
1896.083333000	0.048051576	-1.066667E-01	-2.338220E-01
1896.166667000	-0.067580665	-1.000000E-01	-2.287944E-01
1896.250000000	-0.188540480	-7.333333E-02	-2.237669E-01
1896.333333000	-0.266374917	-2.233333E-01	-2.187394E-01
1896.416667000	-0.285601910	-1.266667E-01	-2.137118E-01
1896.500000000	-0.183429571	6.000000E-02	-2.086843E-01
1896.583333000	0.049034133	3.666667E-01	2.660565E-01
1896.666667000	0.328467020	4.533333E-01	2.610284E-01
1896.750000000	0.556448112	4.733333E-01	2.560003E-01
1896.833333000	0.669971068	5.200000E-01	2.509722E-01
1896.916667000	0.622015608	5.800000E-01	2.459441E-01
1897.000000000	0.390791121	5.800000E-01	2.409160E-01
1897.083333000	0.113601163	4.433333E-01	-9.845621E-02
1897.166667000	-0.027936090	1.733333E-01	-9.342881E-02
1897.250000000	-0.056696588	-9.333333E-02	-8.840142E-02
1897.333333000	-0.026153425	-2.433333E-01	-8.337404E-02
1897.416667000	-0.019764477	-1.933333E-01	-7.834666E-02
1897.500000000	-0.069881696	-1.400000E-01	-7.331928E-02
1897.583333000	0.024342827	-1.066667E-01	-8.540224E-01
1897.666667000	0.008236539	-2.400000E-01	-8.489941E-01
1897.750000000	-0.107518298	-4.400000E-01	-8.439659E-01
1897.833333000	-0.240790426	-5.866667E-01	-8.389377E-01
1897.916667000	-0.369465284	-6.666667E-01	-8.339095E-01
1898.000000000	-0.421349793	-6.033333E-01	-8.288813E-01
1898.083333000	-0.211823733	-5.900000E-01	-1.519420E+00
1898.166667000	-0.214519188	-4.700000E-01	-1.514391E+00
1898.250000000	-0.313444014	-4.633333E-01	-1.509362E+00
1898.333333000	-0.387383500	-4.333333E-01	-1.504333E+00
1898.416667000	-0.446923791	-5.166667E-01	-1.499304E+00
1898.500000000	-0.478284226	-6.400000E-01	-1.494275E+00
1898.583333000	-0.405269000	-7.133333E-01	-1.774683E+00
1898.666667000	-0.475143144	-6.666667E-01	-1.769653E+00
1898.750000000	-0.620347219	-6.200000E-01	-1.764624E+00
1898.833333000	-0.778336475	-6.700000E-01	-1.759595E+00
1898.916667000	-0.904013830	-8.533333E-01	-1.754566E+00
1899.000000000	-0.752375640	-8.866667E-01	-1.749537E+00
1899.083333000	-0.177161009	-8.466667E-01	-1.528777E+00
1899.166667000	-0.087078283	-6.633333E-01	-1.523748E+00
1899.250000000	-0.234751579	-4.800000E-01	-1.518719E+00
1899.333333000	-0.345642097	-3.733333E-01	-1.513690E+00
1899.416667000	-0.352732841	-2.633333E-01	-1.508661E+00
1899.500000000	-0.258089821	-1.666667E-01	-1.503632E+00
1899.583333000	-0.202427010	-1.000000E-01	-1.041783E+00
1899.666667000	-0.138740089	1.066667E-01	-1.036755E+00
1899.750000000	-0.032313794	3.400000E-01	-1.031727E+00
1899.833333000	0.121911324	7.000000E-01	-1.026698E+00
1899.916667000	0.329290500	7.500000E-01	-1.021670E+00
1900.000000000	0.537312573	7.000000E-01	-1.016641E+00
1900.083333000	0.527521362	5.600000E-01	-4.888107E-01
1900.166667000	0.393022827	4.733333E-01	-4.837829E-01
1900.250000000	0.188629294	3.733333E-01	-4.787551E-01
1900.333333000	-0.041240707	2.766667E-01	-4.737273E-01
1900.416667000	-0.225640242	2.266667E-01	-4.686994E-01
1900.500000000	-0.299153436	2.200000E-01	-4.636716E-01
1900.583333000	-0.267308995	2.166667E-01	-2.840167E-01
1900.666667000	-0.161073251	2.300000E-01	-2.789891E-01
1900.750000000	-0.067223942	2.033333E-01	-2.739615E-01
1900.833333000	-0.014372622	3.333333E-01	-2.689339E-01
1900.916667000	-0.000764805	4.433333E-01	-2.639063E-01
1901.000000000	-0.003526573	4.633333E-01	-2.588788E-01
1901.083333000	0.064139626	3.166667E-01	-5.982951E-01
1901.166667000	0.088542218	1.333333E-01	-5.932671E-01
1901.250000000	0.090719825	2.333333E-02	-5.882392E-01
1901.333333000	0.110550239	-1.300000E-01	-5.832112E-01
1901.416667000	0.127779239	-2.500000E-01	-5.781833E-01
1901.500000000	0.146018019	-2.900000E-01	-5.731554E-01
1901.583333000	0.268382632	-3.400000E-01	-1.145634E+00
1901.666667000	0.136074156	-3.566667E-01	-1.140606E+00
1901.750000000	-0.110499679	-4.433333E-01	-1.135577E+00
1901.833333000	-0.315863496	-4.166667E-01	-1.130549E+00
1901.916667000	-0.430352941	-4.733333E-01	-1.125520E+00
1902.000000000	-0.311366183	-4.000000E-01	-1.120492E+00
1902.083333000	0.189609101	-4.000000E-01	-1.520798E+00
1902.166667000	0.276415359	-1.566667E-01	-1.515769E+00
1902.250000000	0.144494044	9.000000E-02	-1.510740E+00
1902.333333000	0.010655521	3.733333E-01	-1.505711E+00
1902.416667000	-0.087142771	5.000000E-01	-1.500682E+00
1902.500000000	-0.082501143	4.833333E-01	-1.495653E+00
1902.583333000	0.083795356	5.966667E-01	-1.348427E+00
1902.666667000	0.209408903	6.266667E-01	-1.343398E+00
1902.750000000	0.256316306	6.866667E-01	-1.338369E+00
1902.833333000	0.229632793	5.800000E-01	-1.333340E+00
1902.916667000	0.146510966	5.600000E-01	-1.328312E+00
1903.000000000	0.029071417	6.266667E-01	-1.323283E+00
1903.083333000	-0.139414635	6.966667E-01	-9.385299E-01
1903.166667000	-0.155925648	6.166667E-01	-9.335015E-01
1903.250000000	-0.147406517	3.633333E-01	-9.284732E-01
1903.333333000	-0.198536637	2.700000E-01	-9.234449E-01
1903.416667000	-0.262772287	6.333333E-02	-9.184166E-01
1903.500000000	-0.183104576	7.333333E-02	-9.133883E-01
1903.583333000	0.041846649	-1.633333E-01	-4.736857E-01
1903.666667000	0.008991011	-1.666667E-01	-4.686578E-01
1903.750000000	-0.159344247	-3.333333E-01	-4.636300E-01
1903.833333000	-0.312107300	-4.166667E-01	-4.586022E-01
1903.916667000	-0.393039898	-6.466667E-01	-4.535745E-01
1904.000000000	-0.413704009	-6.900000E-01	-4.485467E-01
1904.083333000	-0.445893800	-6.566667E-01	-3.812365E-01
1904.166667000	-0.429447692	-4.700000E-01	-3.762088E-01
1904.250000000	-0.383109739	-4.933333E-01	-3.711811E-01
1904.333333000	-0.352088282	-4.233333E-01	-3.661534E-01
1904.416667000	-0.362864374	-2.833333E-01	-3.611257E-01
1904.500000000	-0.348678602	-6.000000E-02	-3.560980E-01
1904.583333000	-0.134300970	-1.333333E-02	-5.954797E-01
1904.666667000	0.062436833	1.200000E-01	-5.904518E-01
1904.750000000	0.187474393	-1.333333E-02	-5.854238E-01
1904.833333000	0.274552370	1.800000E-01	-5.803959E-01
1904.916667000	0.318962896	1.400000E-01	-5.753680E-01
1905.000000000	0.291590571	4.800000E-01	-5.703401E-01
1905.083333000	0.283125877	5.033333E-01	-1.150757E+00
1905.166667000	0.241794828	4.933333E-01	-1.145728E+00
1905.250000000	0.189323788	4.666667E-01	-1.140700E+00
1905.333333000	0.129326699	3.566667E-01	-1.135671E+00
1905.416667000	0.047062273	4.600000E-01	-1.130643E+00
1905.500000000	0.118757707	4.466667E-01	-1.125614E+00
1905.583333000	0.652713873	6.866667E-01	-1.540378E+00
1905.666667000	0.881593090	6.266667E-01	-1.535349E+00
1905.750000000	0.830245596	5.566667E-01	-1.530320E+00
1905.833333000	0.654709404	4.333333E-01	-1.525291E+00
1905.916667000	0.408010650	3.366667E-01	-1.520262E+00
1906.000000000	0.179988411	3.466667E-01	-1.515233E+00
1906.083333000	0.128192399	4.366667E-01	-1.693254E+00
1906.166667000	0.107578459	4.800000E-01	-1.688225E+00
1906.250000000	0.036422630	3.433333E-01	-1.683195E+00
1906.333333000	-0.099230173	5.666667E-02	-1.678166E+00
1906.416667000	-0.260557585	-7.000000E-02	-1.673137E+00
1906.500000000	-0.341444231	-3.666667E-02	-1.668108E+00
1906.583333000	-0.357005996	-2.933333E-01	-1.043494E+00
1906.666667000	-0.386695872	-5.233333E-01	-1.038466E+00
1906.750000000	-0.418802434	-6.066667E-01	-1.033437E+00
1906.833333000	-0.413328971	-4.466667E-01	-1.028409E+00
1906.916667000	-0.329313483	-2.900000E-01	-1.023380E+00
1907.000000000	-0.244104412	-3.000000E-01	-1.018352E+00
1907.083333000	-0.437054826	-2.933333E-01	-4.530260E-01
