Year	Model	Data	Forcing
1856	0.002201545	0.241	0.002201545
1856.083333	0	0.174	0
1856.166667	0	0.246	0
1856.25	0	0.165	0
1856.333333	0.002200973	0.217	-4.236206001
1856.416667	0.004401946	0.24	-4.234003436
1856.5	0.006602919	0.253	-4.231800871
1856.583333	0.008803892	0.23	-4.229598305
1856.666667	0.011004864	0.297	-4.227395741
1856.75	0.013205837	0.147	-4.225193176
1856.833333	-3.08479139	0.157	-4.222990611
1856.916667	-3.08258894	0.252	-4.220788047
1857	-3.080386491	0.237	-4.218585483
1857.083333	-3.078184042	-0.037	-4.21638292
1857.166667	-3.075981593	-0.052	-4.214180356
1857.25	-3.073779144	0.03	-4.211977793
1857.333333	-3.071576696	-0.01	-8.214111272
1857.416667	-3.069374248	0.122	-8.211908283
1857.5	-3.0671718	0.154	-8.209705294
1857.583333	-3.064969352	0.02	-8.207502305
1857.666667	-3.062766905	0.042	-8.205299316
1857.75	-3.060564457	-0.112	-8.203096328
1857.833333	-1.889566399	-0.146	-8.200893339
1857.916667	-1.887364078	-0.261	-8.198690351
1858	-1.885161757	-0.198	-8.196487364
1858.083333	-1.882959437	-0.291	-8.194284376
1858.166667	-1.880757117	-0.048	-8.192081389
1858.25	-1.878554797	0.234	-8.189878402
1858.333333	-1.876352477	0.111	-6.181699037
1858.416667	-1.874150158	-0.017	-6.179496264
1858.5	-1.871947839	-0.139	-6.177293492
1858.583333	-1.86974552	-0.049	-6.175090719
1858.666667	-1.867543201	0.093	-6.172887947
1858.75	-1.865340882	0.17	-6.170685175
1858.833333	2.890316321	0.297	-6.168482403
1858.916667	2.892516983	0.144	-6.166279632
1859	2.894717645	-0.111	-6.164076861
1859.083333	2.896918306	-0.099	-6.16187409
1859.166667	2.899118968	0.081	-6.159671319
1859.25	2.901319629	0.171	-6.157468548
1859.333333	2.90352029	0.108	-4.099313701
1859.416667	2.90572095	-0.08	-4.09711115
1859.5	2.907921611	-0.159	-4.094908599
1859.583333	2.910122271	0.084	-4.092706049
1859.666667	2.912322931	0.102	-4.090503498
1859.75	2.91452359	0.149	-4.088300948
1859.833333	4.41328064	0.081	-4.086098398
1859.916667	4.415481138	0.103	-4.083895849
1860	4.417681636	0.137	-4.081693299
1860.083333	4.419882133	-0.091	-4.07949075
1860.166667	4.422082631	0.082	-4.077288201
1860.25	4.424283128	-0.048	-4.075085653
1860.333333	4.426483625	0.19	-7.882423079
1860.416667	4.428684121	0.324	-7.880220125
1860.5	4.430884618	0.25	-7.878017171
1860.583333	4.433085114	0.06	-7.875814218
1860.666667	4.43528561	0.016	-7.873611264
1860.75	4.437486105	0.131	-7.871408311
1860.833333	1.66313318	0.013	-7.869205358
1860.916667	1.665333974	0.162	-7.867002406
1861	1.667534768	0.021	-7.864799453
1861.083333	1.669735562	-0.089	-7.862596501
1861.166667	1.671936355	0.014	-7.860393549
1861.25	1.674137148	0.268	-7.858190597
1861.333333	1.676337941	0.215	-11.51409151
1861.416667	1.678538734	0.312	-11.51188817
1861.5	1.680739527	0.434	-11.50968483
1861.583333	1.682940319	0.323	-11.50748149
1861.666667	1.685141111	0.28	-11.50527815
1861.75	1.687341903	0.234	-11.50307481
1861.833333	2.619941741	0.236	-11.50087147
1861.916667	2.622142432	0.136	-11.49866813
1862	2.624343123	-0.007	-11.49646479
1862.083333	2.626543814	-0.143	-11.49426145
1862.166667	2.628744504	-0.053	-11.49205811
1862.25	2.630945194	-0.106	-11.48985478
1862.333333	2.633145884	-0.162	-10.21917694
1862.416667	2.635346574	-0.024	-10.21697374
1862.5	2.637547264	-0.274	-10.21477054
1862.583333	2.639747953	-0.248	-10.21256733
1862.666667	2.641948642	-0.237	-10.21036413
1862.75	2.644149331	-0.246	-10.20816093
1862.833333	5.780601088	-0.332	-10.20595773
1862.916667	5.782801439	-0.339	-10.20375453
1863	5.78500179	-0.127	-10.20155133
1863.083333	5.78720214	-0.024	-10.19934812
1863.166667	5.78940249	0.047	-10.19714492
1863.25	5.79160284	0.069	-10.19494172
1863.333333	5.793803189	0.043	-9.005393592
1863.416667	5.796003539	-0.023	-9.003190519
1863.5	5.798203888	-0.275	-9.000987445
1863.583333	5.800404237	-0.281	-8.998784372
1863.666667	5.802604585	-0.139	-8.996581299
1863.75	5.804804934	-0.215	-8.994378226
1863.833333	6.271865179	-0.159	-8.992175154
1863.916667	6.274065476	-0.097	-8.989972081
1864	6.276265774	-0.186	-8.987769009
1864.083333	6.278466071	-0.336	-8.985565938
1864.166667	6.280666369	-0.162	-8.983362866
1864.25	6.282866665	-0.016	-8.981159795
1864.333333	6.285066962	0.091	-11.33498811
1864.416667	6.287267259	0.134	-11.33278479
1864.5	6.289467555	0.28	-11.33058147
1864.583333	6.291667851	0.366	-11.32837815
1864.666667	6.293868146	0.214	-11.32617483
1864.75	6.296068442	0.144	-11.32397151
1864.833333	4.878012371	0.206	-11.32176819
1864.916667	4.880212819	0.207	-11.31956487
1865	4.882413267	0.206	-11.31736155
1865.083333	4.884613714	0.267	-11.31515823
1865.166667	4.886814162	0.18	-11.31295491
1865.25	4.889014609	0.076	-11.31075159
1865.333333	4.891215056	0.044	-12.52899657
1865.416667	4.893415502	0.214	-12.52679312
1865.5	4.895615948	0.136	-12.52458967
1865.583333	4.897816395	0.056	-12.52238623
1865.666667	4.90001684	0.3	-12.52018278
1865.75	4.902217286	0.266	-12.51797933
1865.833333	6.252624626	0.231	-12.51577588
1865.916667	6.254824926	0.231	-12.51357243
1866	6.257025226	0.064	-12.51136899
1866.083333	6.259225525	0.191	-12.50916554
1866.166667	6.261425824	0.226	-12.50696209
1866.25	6.263626123	0.144	-12.50475864
1866.333333	6.265826422	0.188	-11.34903587
1866.416667	6.268026721	0.364	-11.34683255
1866.5	6.270227019	0.294	-11.34462923
1866.583333	6.272427317	0.272	-11.3424259
1866.666667	6.274627615	0.16	-11.34022258
1866.75	6.276827912	0.153	-11.33801926
1866.833333	7.390257354	0.28	-11.33581594
1866.916667	7.392457531	0.289	-11.33361261
1867	7.394657709	0.324	-11.33140929
1867.083333	7.396857886	0.296	-11.32920597
1867.166667	7.399058062	0.398	-11.32700265
1867.25	7.401258239	0.308	-11.32479933
1867.333333	7.403458415	0.17	-11.94539474
1867.416667	7.405658591	0.1	-11.94319135
1867.5	7.407858767	0.12	-11.94098796
1867.583333	7.410058942	0.083	-11.93878458
1867.666667	7.412259117	0.014	-11.93658119
1867.75	7.414459292	-0.016	-11.9343778
1867.833333	5.984124663	0.125	-11.93217442
1867.916667	5.986324992	-0.04	-11.92997103
1868	5.988525321	0.074	-11.92776765
1868.083333	5.990725649	0.143	-11.92556426
1868.166667	5.992925977	0.215	-11.92336088
1868.25	5.995126305	0.273	-11.92115749
1868.333333	5.997326633	0.199	-13.52857794
1868.416667	5.99952696	0.339	-13.52637439
1868.5	6.001727287	0.418	-13.52417083
1868.583333	6.003927614	0.216	-13.52196727
1868.666667	6.006127941	0.159	-13.51976372
1868.75	6.008328267	-0.101	-13.51756017
1868.833333	5.766907072	-0.044	-13.51535661
1868.916667	5.769107424	0.135	-13.51315306
1869	5.771307776	-0.101	-13.5109495
1869.083333	5.773508128	0.104	-13.50874595
1869.166667	5.77570848	0.09	-13.5065424
1869.25	5.777908831	0.257	-13.50433884
1869.333333	5.780109182	0.294	-12.15753398
1869.416667	5.782309533	0.227	-12.15533057
1869.5	5.784509883	0.293	-12.15312716
1869.583333	5.786710234	0.147	-12.15092375
1869.666667	5.788910584	0.106	-12.14872034
1869.75	5.791110934	0.006	-12.14651693
1869.833333	8.188372603	-0.032	-12.14431353
1869.916667	8.190572694	-0.075	-12.14211012
1870	8.192772785	-0.147	-12.13990671
1870.083333	8.194972876	0.021	-12.1377033
1870.166667	8.197172967	-0.031	-12.13549989
1870.25	8.199373058	-0.157	-12.13329649
1870.333333	8.201573148	-0.018	-10.77196251
1870.416667	8.203773238	0	-10.76975925
1870.5	8.205973328	-0.028	-10.76755599
1870.583333	8.208173417	0.111	-10.76535273
1870.666667	8.210373507	0.162	-10.76314947
1870.75	8.212573596	0.169	-10.76094621
1870.833333	8.049794344	0.185	-10.75874294
1870.916667	8.05199445	0.12	-10.75653968
1871	8.054194556	-0.125	-10.75433642
1871.083333	8.056394662	-0.107	-10.75213316
1871.166667	8.058594768	0.141	-10.7499299
1871.25	8.060794873	0.191	-10.74772664
1871.333333	8.062994978	0.154	-13.2078748
1871.416667	8.065195083	0.143	-13.20567128
1871.5	8.067395188	0.183	-13.20346776
1871.583333	8.069595293	0.069	-13.20126424
1871.666667	8.071795397	-0.077	-13.19906072
1871.75	8.073995501	-0.136	-13.1968572
1871.833333	4.780176025	0.007	-13.19465368
1871.916667	4.782376483	0.097	-13.19245016
1872	4.784576941	-0.059	-13.19024664
1872.083333	4.786777399	-0.043	-13.18804312
1872.166667	4.788977857	-0.074	-13.1858396
1872.25	4.791178315	-0.063	-13.18363608
1872.333333	4.793378772	0.187	-15.05910452
1872.416667	4.795579229	0.228	-15.0569008
1872.5	4.797779686	0.295	-15.05469709
1872.583333	4.799980143	0.395	-15.05249337
1872.666667	4.802180599	0.426	-15.05028965
1872.75	4.804381055	0.058	-15.04808593
1872.833333	5.393339694	-0.023	-15.04588221
1872.916667	5.395540087	-0.041	-15.0436785
1873	5.397740479	0.064	-15.04147478
1873.083333	5.399940871	0.015	-15.03927106
1873.166667	5.402141263	0.052	-15.03706735
1873.25	5.404341655	0.055	-15.03486363
1873.333333	5.406542046	-0.039	-11.80609598
1873.416667	5.408742437	-0.029	-11.80389261
1873.5	5.410942828	0.095	-11.80168924
1873.583333	5.413143218	0.055	-11.79948587
1873.666667	5.415343609	0.156	-11.7972825
1873.75	5.417543999	0.091	-11.79507913
1873.833333	9.255925954	0.071	-11.79287576
1873.916667	9.258125931	0.15	-11.79067238
1874	9.260325907	0.061	-11.78846901
1874.083333	9.262525883	-0.103	-11.78626564
1874.166667	9.264725859	-0.109	-11.78406227
1874.25	9.266925834	-0.08	-11.7818589
1874.333333	9.26912581	0.025	-9.705949022
1874.416667	9.271325785	0.172	-9.703745874
1874.5	9.27352576	0.11	-9.701542725
1874.583333	9.275725734	-0.004	-9.699339578
1874.666667	9.277925708	0.19	-9.69713643
1874.75	9.280125683	-0.03	-9.694933282
1874.833333	8.948684577	-0.048	-9.692730135
1874.916667	8.950884587	-0.28	-9.690526988
1875	8.953084596	-0.156	-9.688323842
1875.083333	8.955284605	0.076	-9.686120695
1875.166667	8.957484614	0.046	-9.683917549
1875.25	8.959684623	0.027	-9.681714403
1875.333333	8.961884631	0.173	-13.4550551
1875.416667	8.964084639	0.179	-13.45285155
1875.5	8.966284647	0.013	-13.450648
1875.583333	8.968484655	0.1	-13.44844446
1875.666667	8.970684662	0.148	-13.44624091
1875.75	8.97288467	0.081	-13.44403736
1875.833333	4.755818791	-0.049	-13.44183382
1875.916667	4.758019252	-0.067	-13.43963027
1876	4.760219713	-0.196	-13.43742672
1876.083333	4.762420174	-0.066	-13.43522318
1876.166667	4.764620634	-0.081	-13.43301963
1876.25	4.766821095	-0.061	-13.43081609
1876.333333	4.769021555	-0.062	-16.41289804
1876.416667	4.771222014	0.004	-16.41069418
1876.5	4.773422474	0.125	-16.40849032
1876.583333	4.775622933	0.184	-16.40628646
1876.666667	4.777823392	0.158	-16.40408259
1876.75	4.780023851	-0.045	-16.40187873
1876.833333	5.314390262	-0.072	-16.39967487
1876.916667	5.316590663	-0.007	-16.39747101
1877	5.318791064	0.016	-16.39526715
1877.083333	5.320991465	0.167	-16.39306329
1877.166667	5.323191865	0.251	-16.39085943
1877.25	5.325392265	0.156	-16.38865556
1877.333333	5.327592665	0.266	-13.12623396
1877.416667	5.329793064	0.335	-13.12403045
1877.5	5.331993464	0.311	-13.12182694
1877.583333	5.334193863	0.374	-13.11962342
1877.666667	5.336394262	0.274	-13.11741991
1877.75	5.33859466	0.244	-13.1152164
1877.833333	9.875632807	0.312	-13.11301289
1877.916667	9.877832717	0.33	-13.11080938
1878	9.880032626	0.253	-13.10860587
1878.083333	9.882232536	0.345	-13.10640236
1878.166667	9.884432445	0.356	-13.10419885
1878.25	9.886632354	0.655	-13.10199533
1878.333333	9.888832262	0.535	-10.88607435
1878.416667	9.89103217	0.638	-10.88387107
1878.5	9.893232079	0.431	-10.8816678
1878.583333	9.895431986	0.598	-10.87946453
1878.666667	9.897631894	0.559	-10.87726125
1878.75	9.899831801	0.33	-10.87505798
1878.833333	10.12634162	0.384	-10.87285471
1878.916667	10.1285415	0.481	-10.87065143
1879	10.13074138	0.334	-10.86844816
1879.083333	10.13294127	0.39	-10.86624489
1879.166667	10.13514115	0.031	-10.86404162
1879.25	10.13734103	0.048	-10.86183835
1879.333333	10.13954091	0.256	-14.43454806
1879.416667	10.14174079	0.187	-14.43234441
1879.5	10.14394067	0.095	-14.43014076
1879.583333	10.14614056	0.026	-14.42793711
1879.666667	10.14834044	-0.012	-14.42573346
1879.75	10.15054032	0.072	-14.42352981
1879.833333	6.875678195	0.079	-14.42132616
1879.916667	6.877878428	0.129	-14.4191225
1880	6.88007866	0.087	-14.41691885
1880.083333	6.882278893	0.015	-14.4147152
1880.166667	6.884479125	0.1	-14.41251155
1880.25	6.886679357	-0.027	-14.4103079
1880.333333	6.888879588	-0.129	-17.08625736
1880.416667	6.89107982	-0.001	-17.08405342
1880.5	6.893280051	0.129	-17.08184949
1880.583333	6.895480282	0.113	-17.07964556
1880.666667	6.897680513	0.265	-17.07744162
1880.75	6.899880743	0.241	-17.07523769
1880.833333	7.663243009	0.158	-17.07303375
1880.916667	7.665443157	-0.074	-17.07082982
1881	7.667643305	0.18	-17.06862589
1881.083333	7.669843452	0.134	-17.06642196
1881.166667	7.6720436	0.201	-17.06421802
1881.25	7.674243747	0.232	-17.06201409
1881.333333	7.676443894	0.125	-14.71905015
1881.416667	7.67864404	0.131	-14.71684646
1881.5	7.680844187	0.019	-14.71464278
1881.583333	7.683044333	0.056	-14.7124391
1881.666667	7.685244479	-0.012	-14.71023542
1881.75	7.687444624	-0.058	-14.70803174
1881.833333	10.83359276	-0.294	-14.70582806
1881.916667	10.83579257	-0.084	-14.70362438
1882	10.83799238	-0.12	-14.70142069
1882.083333	10.84019218	-0.087	-14.69921701
1882.166667	10.84239199	-0.022	-14.69701333
1882.25	10.84459179	-0.117	-14.69480965
1882.333333	10.8467916	-0.119	-13.77336724
1882.416667	10.8489914	0.011	-13.77116365
1882.5	10.85119121	0.072	-13.76896007
1882.583333	10.85339101	0.081	-13.76675649
1882.666667	10.85559082	0.053	-13.76455291
1882.75	10.85779062	-0.003	-13.76234933
1882.833333	9.954452041	0.026	-13.76014575
1882.916667	9.956651942	0.029	-13.75794217
1883	9.958851843	-0.035	-13.75573859
1883.083333	9.961051744	-0.152	-13.75353501
1883.166667	9.963251644	-0.14	-13.75133143
1883.25	9.965451545	0.04	-13.74912785
1883.333333	9.967651445	0.046	-16.44349667
1883.416667	9.969851345	-0.017	-16.4412928
1883.5	9.972051244	-0.031	-16.43908893
1883.583333	9.974251144	0.031	-16.43688507
1883.666667	9.976451043	-0.078	-16.4346812
1883.75	9.978650942	-0.1	-16.43247734
1883.833333	8.362688088	0.007	-16.43027347
1883.916667	8.36488816	0.148	-16.42806961
1884	8.367088233	0.046	-16.42586574
1884.083333	8.369288305	-0.129	-16.42366188
1884.166667	8.371488377	-0.095	-16.42145801
1884.25	8.373688449	-0.048	-16.41925415
1884.333333	8.37588852	-0.034	-16.7270682
1884.416667	8.378088592	0.151	-16.7248643
1884.5	8.380288663	-0.016	-16.72266041
1884.583333	8.382488733	0.006	-16.72045651
1884.666667	8.384688804	-0.136	-16.71825261
1884.75	8.386888874	-0.129	-16.71604872
1884.833333	10.03816655	-0.325	-16.71384482
1884.916667	10.04036645	-0.098	-16.71164093
1885	10.04256634	-0.05	-16.70943703
1885.083333	10.04476623	0.061	-16.70723314
1885.166667	10.04696612	-0.018	-16.70502925
1885.25	10.04916601	-0.233	-16.70282535
1885.333333	10.0513659	-0.149	-14.3829709
1885.416667	10.0535658	-0.114	-14.38076725
1885.5	10.05576569	-0.007	-14.3785636
1885.583333	10.05796558	0.131	-14.37635996
1885.666667	10.06016547	0.052	-14.37415631
1885.75	10.06236536	0.05	-14.37195267
1885.833333	11.20232858	0.03	-14.36974902
1885.916667	11.20452835	0.052	-14.36754537
1886	11.20672811	0.149	-14.36534173
1886.083333	11.20892788	0.145	-14.36313808
1886.166667	11.21112765	0.202	-14.36093444
1886.25	11.21332741	0.226	-14.3587308
1886.333333	11.21552718	0.253	-15.22691472
1886.416667	11.21772694	0.222	-15.22471098
1886.5	11.21992671	0.264	-15.22250725
1886.583333	11.22212647	0.083	-15.22030351
1886.666667	11.22432624	0.021	-15.21809978
1886.75	11.226526	0	-15.21589604
1886.833333	8.105537285	0.005	-15.21369231
1886.916667	8.107737386	-0.001	-15.21148857
1887	8.109937486	-0.08	-15.20928484
1887.083333	8.112137586	-0.067	-15.2070811
1887.166667	8.114337685	-0.004	-15.20487737
1887.25	8.116537785	-0.046	-15.20267363
1887.333333	8.118737884	0.065	-17.24144568
1887.416667	8.120937983	0.24	-17.23924173
1887.5	8.123138082	0.358	-17.23703778
1887.583333	8.12533818	0.225	-17.23483383
1887.666667	8.127538278	0.177	-17.23262988
1887.75	8.129738376	0.261	-17.23042593
1887.833333	7.689272785	0.206	-17.22822198
1887.916667	7.69147293	0.207	-17.22601803
1888	7.693673075	0.259	-17.22381408
1888.083333	7.69587322	0.196	-17.22161013
1888.166667	7.698073364	0.281	-17.21940618
1888.25	7.700273509	0.149	-17.21720223
1888.333333	7.702473653	0.156	-14.72763427
1888.416667	7.704673796	0.278	-14.72543059
1888.5	7.70687394	0.213	-14.72322691
1888.583333	7.709074083	0.173	-14.72102322
1888.666667	7.711274226	0.176	-14.71881954
1888.75	7.713474369	0.281	-14.71661586
1888.833333	10.48915484	0.155	-14.71441218
1888.916667	10.49135468	0.106	-14.71220849
1889	10.49355453	0.263	-14.71000481
1889.083333	10.49575437	0.27	-14.70780113
1889.166667	10.49795421	0.345	-14.70559745
1889.25	10.50015406	0.326	-14.70339377
1889.333333	10.5023539	0.327	-12.13038953
1889.416667	10.50455374	0.239	-12.12818612
1889.5	10.50675358	0.089	-12.12598271
1889.583333	10.50895343	0.108	-12.12377931
1889.666667	10.51115327	0.116	-12.1215759
1889.75	10.51335311	0.116	-12.11937249
1889.833333	9.976644465	0.19	-12.11716909
1889.916667	9.978844364	0.064	-12.11496568
1890	9.981044262	0.043	-12.11276228
1890.083333	9.983244161	0.027	-12.11055887
1890.166667	9.985444059	-0.026	-12.10835547
1890.25	9.987643957	-0.142	-12.10615207
1890.333333	9.989843854	-0.134	-14.53852027
1890.416667	9.992043752	-0.09	-14.5363166
1890.5	9.994243649	-0.242	-14.53411294
1890.583333	9.996443546	-0.288	-14.53190928
1890.666667	9.998643443	-0.247	-14.52970561
1890.75	10.00084334	-0.07	-14.52750195
1890.833333	4.680709341	-0.259	-14.52529829
1890.916667	4.68290981	-0.235	-14.52309463
1891	4.685110279	-0.263	-14.52089097
1891.083333	4.687310748	-0.072	-14.51868731
1891.166667	4.689511216	0.088	-14.51648364
1891.25	4.691711685	0.124	-14.51427998
1891.333333	4.693912153	0.191	-16.45429109
1891.416667	4.696112621	0.177	-16.45208722
1891.5	4.698313088	0.256	-16.44988335
1891.583333	4.700513555	0.114	-16.44767949
1891.666667	4.702714023	0.021	-16.44547562
1891.75	4.704914489	0.039	-16.44327175
1891.833333	4.906835337	-0.225	-16.44106789
1891.916667	4.909035781	0.032	-16.43886402
1892	4.911236226	0.075	-16.43666016
1892.083333	4.91343667	0.136	-16.43445629
1892.166667	4.915637115	0.109	-16.43225242
1892.25	4.917837559	0.018	-16.43004856
1892.333333	4.920038002	-0.115	-11.64068178
1892.416667	4.922238446	-0.133	-11.63847843
1892.5	4.924438889	-0.238	-11.63627508
1892.583333	4.926639332	-0.093	-11.63407172
1892.666667	4.928839775	-0.2	-11.63186837
1892.75	4.931040217	-0.169	-11.62966501
1892.833333	8.845740407	-0.264	-11.62746166
1892.916667	8.847940427	-0.164	-11.62525831
1893	8.850140448	-0.089	-11.62305496
1893.083333	8.852340468	-0.041	-11.6208516
1893.166667	8.854540488	-0.03	-11.61864825
1893.25	8.856740508	-0.142	-11.6164449
1893.333333	8.858940527	-0.122	-8.347184358
1893.416667	8.861140546	0.139	-8.344981355
1893.5	8.863340565	0.191	-8.342778351
1893.583333	8.865540584	0.175	-8.340575348
1893.666667	8.867740603	0.064	-8.338372345
1893.75	8.869940621	-0.046	-8.336169343
1893.833333	7.654393464	0.036	-8.33396634
1893.916667	7.656593613	-0.143	-8.331763338
1894	7.658793761	-0.135	-8.329560336
1894.083333	7.66099391	-0.153	-8.327357335
1894.166667	7.663194058	-0.173	-8.325154333
1894.25	7.665394206	-0.27	-8.322951332
1894.333333	7.667594354	-0.345	-11.58710676
1894.416667	7.669794501	-0.31	-11.58490341
1894.5	7.671994649	-0.213	-11.58270006
1894.583333	7.674194796	-0.224	-11.58049671
1894.666667	7.676394943	-0.213	-11.57829336
1894.75	7.678595089	-0.322	-11.57609001
1894.833333	1.343208953	-0.299	-11.57388667
1894.916667	1.345409782	-0.214	-11.57168332
1895	1.34761061	-0.102	-11.56947997
1895.083333	1.349811438	-0.07	-11.56727663
1895.166667	1.352012266	-0.25	-11.56507328
1895.25	1.354213094	-0.278	-11.56286993
1895.333333	1.356413922	-0.193	-14.09949074
1895.416667	1.358614749	-0.093	-14.09728712
1895.5	1.360815576	-0.059	-14.09508351
1895.583333	1.363016403	-0.081	-14.09287989
1895.666667	1.365217229	0.087	-14.09067628
1895.75	1.367418056	0.085	-14.08847266
1895.833333	1.275969655	-0.095	-14.08626904
1895.916667	1.278170491	-0.036	-14.08406543
1896	1.280371326	-0.054	-14.08186181
1896.083333	1.282572162	0.046	-14.0796582
1896.166667	1.284772997	-0.027	-14.07745459
1896.25	1.286973832	0.06	-14.07525097
1896.333333	1.289174667	0.27	-8.960654256
1896.416667	1.291375501	0.202	-8.958451187
1896.5	1.293576335	0.114	-8.956248118
1896.583333	1.295777169	0.093	-8.95404505
1896.666667	1.297978003	0.326	-8.951841982
1896.75	1.300178837	0.171	-8.949638914
1896.833333	5.542817928	0.057	-8.947435846
1896.916667	5.545018305	0.067	-8.945232778
1897	5.547218681	0.09	-8.943029711
1897.083333	5.549419057	0.143	-8.940826644
1897.166667	5.551619432	0.314	-8.938623577
1897.25	5.553819808	0.258	-8.936420511
1897.333333	5.556020183	0.173	-5.798866003
1897.416667	5.558220558	0.109	-5.796663271
1897.5	5.560420933	0.107	-5.794460539
1897.583333	5.562621307	0.028	-5.792257808
1897.666667	5.564821682	0.057	-5.790055076
1897.75	5.567022056	0.086	-5.787852345
1897.833333	4.651143025	-0.004	-5.785649614
1897.916667	4.653343498	-0.003	-5.783446884
1898	4.65554397	-0.006	-5.781244153
1898.083333	4.657744442	0.067	-5.779041423
1898.166667	4.659944914	0.117	-5.776838693
1898.25	4.662145385	0.071	-5.774635963
1898.333333	4.664345856	0.099	-8.781414397
1898.416667	4.666546327	0.219	-8.779211347
1898.5	4.668746798	0.226	-8.777008298
1898.583333	4.670947269	0.149	-8.774805248
1898.666667	4.673147739	0.115	-8.772602199
1898.75	4.675348209	-0.019	-8.77039915
1898.833333	-0.383496411	-0.12	-8.768196102
1898.916667	-0.381294252	0.01	-8.765993053
1899	-0.379092094	-0.056	-8.763790005
1899.083333	-0.376889936	-0.042	-8.761586957
1899.166667	-0.374687778	0.001	-8.759383909
1899.25	-0.37248562	0.095	-8.757180862
1899.333333	-0.370283463	0.211	-10.9509545
1899.416667	-0.368081305	0.197	-10.94875122
1899.5	-0.365879148	0.12	-10.94654794
1899.583333	-0.363676992	0.279	-10.94434466
1899.666667	-0.361474835	0.139	-10.94214138
1899.75	-0.359272679	0.101	-10.9399381
1899.833333	-0.010077522	0.209	-10.93773482
1899.916667	-0.007875404	0.308	-10.93553154
1900	-0.005673285	0.218	-10.93332826
1900.083333	-0.003471168	0.213	-10.93112498
1900.166667	-0.00126905	0.072	-10.9289217
1900.25	0.000933068	0.174	-10.92671842
1900.333333	0.003134041	0.007	-6.708504488
1900.416667	0.005335014	0.011	-6.706301659
1900.5	0.007535987	0.103	-6.70409883
1900.583333	0.009736959	0.01	-6.701896002
1900.666667	0.011937932	0.059	-6.699693173
1900.75	0.014138904	0.126	-6.697490345
1900.833333	3.065460681	0.055	-6.695287517
1900.916667	3.067661324	0.147	-6.69308469
1901	3.069861967	0.059	-6.690881863
1901.083333	3.07206261	0.197	-6.688679035
1901.166667	3.074263252	0.17	-6.686476209
1901.25	3.076463894	0.162	-6.684273382
1901.333333	3.078664536	0.092	-5.22582693
1901.416667	3.080865178	0.229	-5.223624259
1901.5	3.08306582	0.195	-5.221421588
1901.583333	3.085266461	0.192	-5.219218918
1901.666667	3.087467102	0.013	-5.217016247
1901.75	3.089667743	-0.097	-5.214813577
1901.833333	1.18147048	-0.069	-5.212610907
1901.916667	1.183671326	-0.055	-5.210408238
1902	1.185872172	-0.106	-5.208205568
1902.083333	1.188073017	-0.023	-5.206002899
1902.166667	1.190273863	-0.014	-5.20380023
1902.25	1.192474708	-0.14	-5.201597562
1902.333333	1.194675553	-0.081	-7.820294559
1902.416667	1.196876397	-0.242	-7.818091611
1902.5	1.199077242	-0.281	-7.815888664
1902.583333	1.201278086	-0.162	-7.813685717
1902.666667	1.20347893	0.009	-7.81148277
1902.75	1.205679774	0.026	-7.809279824
1902.833333	-1.776981958	-0.107	-7.807076878
1902.916667	-1.774779649	-0.076	-7.804873932
1903	-1.772577341	-0.032	-7.802670986
1903.083333	-1.770375033	0.062	-7.80046804
1903.166667	-1.768172725	-0.049	-7.798265095
1903.25	-1.765970417	-0.06	-7.79606215
1903.333333	-1.763768109	-0.136	-8.077033002
1903.416667	-1.761565802	-0.167	-8.074830027
1903.5	-1.759363495	-0.155	-8.072627052
1903.583333	-1.757161188	-0.436	-8.070424078
1903.666667	-1.754958882	-0.448	-8.068221104
1903.75	-1.752756575	-0.358	-8.06601813
1903.833333	-0.215855524	-0.231	-8.063815156
1903.916667	-0.213653383	-0.284	-8.061612183
1904	-0.211451243	-0.344	-8.05940921
1904.083333	-0.209249103	-0.366	-8.057206237
1904.166667	-0.207046963	-0.372	-8.055003264
1904.25	-0.204844823	-0.415	-8.052800292
1904.333333	-0.202642684	-0.39	-3.939380001
1904.416667	-0.200440545	-0.422	-3.937177468
1904.5	-0.198238406	-0.33	-3.934974934
1904.583333	-0.196036267	-0.341	-3.9327724
1904.666667	-0.193834129	-0.471	-3.930569867
1904.75	-0.191631991	-0.363	-3.928367334
1904.833333	1.175470648	-0.192	-3.926164801
1904.916667	1.177671494	-0.147	-3.923962269
1905	1.179872341	-0.218	-3.921759736
1905.083333	1.182073187	-0.176	-3.919557204
1905.166667	1.184274033	-0.353	-3.917354672
1905.25	1.186474879	-0.166	-3.915152141
1905.333333	1.188675724	-0.057	-4.354126408
1905.416667	1.19087657	-0.166	-4.35192383
1905.5	1.193077415	-0.048	-4.349721252
1905.583333	1.19527826	-0.136	-4.347518674
1905.666667	1.197479104	-0.35	-4.345316097
1905.75	1.199679949	-0.246	-4.34311352
1905.833333	-2.816447826	-0.262	-4.340910943
1905.916667	-2.814245406	-0.239	-4.338708366
1906	-2.812042985	-0.066	-4.33650579
1906.083333	-2.809840565	-0.027	-4.334303213
1906.166667	-2.807638145	-0.047	-4.332100637
1906.25	-2.805435725	-0.039	-4.329898061
1906.333333	-2.803233306	-0.154	-6.632484492
1906.416667	-2.801030887	0.013	-6.630281671
1906.5	-2.798828468	-0.002	-6.62807885
1906.583333	-2.796626049	-0.059	-6.62587603
