Year	Model	Data	Forcing
1888.250000000	0.410142628	1.200000E+00	-2.788118E-01
1888.333333000	0.378441561	7.000000E-01	-2.737671E-01
1888.416667000	0.330627042	6.666667E-01	-2.687225E-01
1888.500000000	0.272092809	8.333333E-01	-2.636779E-01
1888.583333000	0.204121105	8.000000E-01	-4.419073E-03
1888.666667000	0.195738932	9.666667E-01	6.253503E-04
1888.750000000	0.172805732	1.100000E+00	-4.419779E-03
1888.833333000	0.192815240	1.366667E+00	6.246446E-04
1888.916667000	0.201602853	1.833333E+00	-4.420484E-03
1889.000000000	0.287474345	2.100000E+00	6.239390E-04
1889.083333000	0.423937586	2.533333E+00	-3.716773E-01
1889.166667000	0.459110725	1.833333E+00	-3.666326E-01
1889.250000000	0.426681641	1.233333E+00	-3.615879E-01
1889.333333000	0.369472875	-1.000000E-01	-3.565431E-01
1889.416667000	0.285103516	-3.333333E-01	-3.514984E-01
1889.500000000	0.114997967	-2.666667E-01	-3.464537E-01
1889.583333000	-0.128821277	-2.000000E-01	-9.814489E-01
1889.666667000	-0.194378270	-3.333333E-01	-9.764037E-01
1889.750000000	-0.152923268	-1.433333E+00	-9.713586E-01
1889.833333000	-0.072147777	-2.066667E+00	-9.663134E-01
1889.916667000	0.025450360	-2.633333E+00	-9.612682E-01
1890.000000000	0.118140597	-1.700000E+00	-9.562230E-01
1890.083333000	0.202888019	-9.333333E-01	-1.550153E+00
1890.166667000	0.185689863	-5.000000E-01	-1.545107E+00
1890.250000000	0.115965415	-5.000000E-01	-1.540061E+00
1890.333333000	0.041832518	-6.333333E-01	-1.535016E+00
1890.416667000	-0.023362891	-4.333333E-01	-1.529970E+00
1890.500000000	-0.089360111	-5.333333E-01	-1.524924E+00
1890.583333000	-0.142038243	-6.333333E-01	-1.765990E+00
1890.666667000	-0.112778549	-8.666667E-01	-1.760944E+00
1890.750000000	-0.039634885	-5.666667E-01	-1.755898E+00
1890.833333000	0.053038274	-6.666667E-02	-1.750852E+00
1890.916667000	0.163790783	-6.666667E-02	-1.745806E+00
1891.000000000	0.289324774	-1.000000E-01	-1.740760E+00
1891.083333000	0.406472935	4.333333E-01	-1.490551E+00
1891.166667000	0.495297153	9.333333E-01	-1.485505E+00
1891.250000000	0.553199186	1.233333E+00	-1.480460E+00
